,user_id,movie_id,rating
2510,232,1197,4.0
2511,157,4963,4.0
2512,624,10,4.0
2513,431,2396,5.0
2514,150,1721,4.5
2515,17,527,4.0
2516,78,47,4.0
2517,111,296,4.5
2518,88,318,4.0
2519,405,10,3.5
2520,130,4993,5.0
2521,577,3114,5.0
2522,134,480,5.0
2523,165,1580,2.5
2524,439,1580,2.0
2525,262,4306,2.5
2526,518,1,5.0
2527,452,457,4.0
2528,268,1198,5.0
2529,17,4973,4.5
2530,157,8961,3.0
2531,243,5952,4.0
2532,615,608,4.0
2533,457,293,5.0
2534,30,1265,4.0
2535,220,2997,3.0
2536,119,1682,3.0
2537,514,1136,4.0
2538,431,2918,5.0
2539,262,377,2.5
2540,382,6377,4.5
2541,509,4886,4.5
2542,353,316,3.0
2543,481,1270,5.0
2544,220,356,4.0
2545,102,296,4.0
2546,607,4306,4.5
2547,150,153,3.0
2548,624,231,3.0
2549,380,1923,5.0
2550,73,344,2.0
2551,134,500,4.0
2552,665,1265,2.0
2553,461,590,4.0
2554,19,457,4.0
2555,574,4226,3.5
2556,463,1240,5.0
2557,268,34,4.5
2558,514,377,3.0
2559,575,316,2.0
2560,268,260,5.0
2561,111,3578,3.5
2562,355,780,3.0
2563,587,1206,4.0
2564,119,587,4.0
2565,665,364,5.0
2566,431,2858,4.5
2567,353,589,3.5
2568,472,1270,3.0
2569,73,356,5.0
2570,294,377,4.0
2571,564,296,5.0
2572,15,380,4.0
2573,247,293,4.0
2574,665,2997,3.0
2575,187,586,3.5
2576,430,32,5.0
2577,102,150,4.0
2578,268,47,4.0
2579,648,1136,4.0
2580,212,296,4.0
2581,95,1214,5.0
2582,380,2028,5.0
2583,212,10,3.5
2584,480,1213,5.0
2585,187,1073,4.0
2586,56,1198,4.0
2587,346,5952,1.0
2588,387,2997,5.0
2589,157,1721,3.0
2590,430,367,4.0
2591,509,539,3.0
2592,529,2918,2.0
2593,23,1732,4.0
2594,77,32,4.0
2595,56,1196,2.0
2596,262,1270,3.0
2597,157,58559,4.5
2598,509,32,4.0
2599,514,778,5.0
2600,564,2628,2.0
2601,105,1210,3.0
2602,157,1200,4.0
2603,268,1136,4.5
2604,358,34,5.0
2605,384,3578,4.0
2606,239,500,4.0
2607,130,50,3.5
2608,460,1213,4.0
2609,306,50,4.0
2610,232,527,4.0
2611,481,858,5.0
2612,664,5349,4.0
2613,505,1580,3.0
2614,664,296,5.0
2615,480,595,3.5
2616,430,364,5.0
2617,358,595,5.0
2618,313,1721,5.0
2619,382,1197,4.0
2620,312,50,5.0
2621,30,1617,5.0
2622,19,296,5.0
2623,165,1704,4.0
2624,56,1213,4.0
2625,544,1136,5.0
2626,509,2762,4.0
2627,384,7153,4.5
2628,430,10,3.5
2629,544,858,5.0
2630,312,357,4.0
2631,430,293,5.0
2632,15,1097,4.0
2633,353,47,3.5
2634,88,736,3.5
2635,665,539,4.0
2636,247,153,3.0
2637,313,457,4.5
2638,509,150,3.0
2639,574,260,4.0
2640,652,2997,4.0
2641,353,7153,3.0
2642,460,1196,5.0
2643,574,589,4.0
2644,615,6377,4.5
2645,607,2628,3.5
2646,460,2716,5.0
2647,384,2628,4.0
2648,19,1210,4.0
2649,615,260,3.5
2650,292,592,3.5
2651,457,457,3.0
2652,262,2858,4.0
2653,88,457,2.5
2654,605,110,3.0
2655,19,597,3.0
2656,23,4973,5.0
2657,220,377,3.0
2658,17,50,5.0
2659,130,7153,5.0
2660,128,364,5.0
2661,48,4973,5.0
2662,311,587,3.0
2663,243,592,4.0
2664,598,50,5.0
2665,431,2571,4.5
2666,130,293,4.0
2667,547,1721,4.5
2668,468,318,3.5
2669,119,589,4.0
2670,311,2571,4.0
2671,534,480,3.0
2672,165,736,2.5
2673,23,2628,2.5
2674,585,1923,3.0
2675,306,1923,4.0
2676,380,1089,4.0
2677,15,587,1.0
2678,580,1073,3.5
2679,509,377,1.0
2680,23,6377,3.5
2681,480,6377,4.5
2682,664,1196,4.5
2683,608,47,5.0
2684,384,1210,4.5
2685,195,2028,5.0
2686,111,1210,4.0
2687,431,1704,4.5
2688,77,253,2.5
2689,111,6377,3.5
2690,472,2396,2.0
2691,547,527,5.0
2692,292,32,4.5
2693,380,924,5.0
2694,388,1213,5.0
2695,130,593,3.0
2696,652,1265,4.0
2697,505,1265,3.0
2698,607,380,4.5
2699,654,165,4.0
2700,514,39,3.0
2701,56,377,4.0
2702,472,5349,3.0
2703,130,2959,4.0
2704,15,4973,2.0
2705,431,1291,4.0
2706,30,1291,4.0
2707,105,858,4.5
2708,77,1210,4.0
2709,472,1240,5.0
2710,195,34,4.0
2711,73,2396,4.0
2712,268,50,3.5
2713,574,58559,4.0
2714,509,6377,3.5
2715,242,2997,5.0
2716,452,377,4.0
2717,665,231,1.0
2718,605,231,3.0
2719,468,2028,3.0
2720,654,260,5.0
2721,384,1214,3.5
2722,262,4963,1.5
2723,30,608,5.0
2724,176,34,2.0
2725,358,527,5.0
2726,461,6539,3.5
2727,608,1704,3.0
2728,355,457,3.0
2729,461,34,3.5
2730,353,293,3.5
2731,311,1240,4.5
2732,311,1704,5.0
2733,564,110,1.0
2734,380,539,1.5
2735,213,1580,4.0
2736,247,2028,5.0
2737,212,586,2.5
2738,312,39,5.0
2739,505,589,3.0
2740,598,4993,5.0
2741,430,50,5.0
2742,73,2858,4.5
2743,561,5952,5.0
2744,157,32,4.0
2745,268,150,4.5
2746,509,3793,4.0
2747,461,1206,4.0
2748,598,39,3.0
2749,88,1097,3.5
2750,212,1682,4.0
2751,387,1221,5.0
2752,232,1073,3.0
2753,505,1721,3.0
2754,73,1097,4.0
2755,292,589,4.0
2756,88,1704,5.0
2757,165,608,3.0
2758,77,595,3.5
2759,615,1580,3.5
2760,475,858,5.0
2761,243,480,2.5
2762,654,1198,5.0
2763,23,1198,4.5
2764,472,1197,5.0
2765,652,316,5.0
2766,355,296,4.5
2767,157,4306,3.0
2768,102,2628,4.0
2769,220,357,4.0
2770,195,165,1.0
2771,243,6377,4.0
2772,596,4993,3.0
2773,242,2628,5.0
2774,430,3578,4.0
2775,95,480,4.0
2776,654,8961,5.0
2777,480,1214,4.5
2778,95,2396,4.0
2779,88,1291,3.0
2780,130,2028,4.0
2781,199,608,3.5
2782,56,4993,4.0
2783,285,231,1.0
2784,387,2028,5.0
2785,654,780,4.0
2786,665,1923,4.0
2787,518,1721,1.0
2788,461,457,2.5
2789,312,597,5.0
2790,313,648,4.0
2791,463,457,3.0
2792,212,592,3.0
2793,463,1097,4.0
2794,388,50,5.0
2795,547,150,4.0
2796,615,4963,3.5
2797,461,4963,3.0
2798,78,58559,5.0
2799,23,47,4.5
2800,195,1193,4.0
2801,380,1704,4.0
2802,150,1923,3.0
2803,30,736,4.0
2804,95,1210,5.0
2805,481,541,5.0
2806,95,733,4.0
2807,313,3578,4.5
2808,119,527,5.0
2809,15,4963,4.0
2810,585,2716,5.0
2811,547,2716,4.0
2812,119,541,4.0
2813,73,2716,4.5
2814,77,293,4.0
2815,384,4963,4.0
2816,268,2716,4.5
2817,664,293,4.5
2818,577,1704,5.0
2819,78,296,4.5
2820,577,296,5.0
2821,505,1617,3.5
2822,212,1073,4.0
2823,73,2628,2.5
2824,299,608,5.0
2825,262,1732,3.0
2826,607,2918,3.5
2827,242,165,4.0
2828,605,586,4.0
2829,607,165,3.5
2830,213,780,5.0
2831,587,34,3.5
2832,596,296,5.0
2833,460,296,4.0
2834,665,597,5.0
2835,384,778,3.0
2836,481,6377,5.0
2837,128,380,4.0
2838,313,1,4.0
2839,607,1221,4.0
2840,388,318,5.0
2841,311,593,2.0
2842,452,586,3.0
2843,77,3793,4.0
2844,73,1197,5.0
2845,220,367,4.0
2846,430,4886,5.0
2847,665,3578,5.0
2848,529,1682,4.0
2849,213,588,3.0
2850,505,1136,4.5
2851,220,1213,5.0
2852,654,293,4.5
2853,355,2762,4.5
2854,596,1136,3.5
2855,73,593,4.5
2856,312,1221,4.0
2857,665,736,3.0
2858,514,457,4.0
2859,537,318,5.0
2860,475,110,4.0
2861,380,593,5.0
2862,577,736,3.0
2863,509,1291,4.0
2864,355,2858,5.0
2865,463,592,4.0
2866,23,6539,4.5
2867,165,1721,3.0
2868,213,1073,1.5
2869,457,253,3.0
2870,165,10,2.5
2871,388,344,2.0
2872,15,3793,2.0
2873,88,539,3.5
2874,30,32,2.0
2875,598,1732,4.0
2876,73,293,5.0
2877,312,2762,2.0
2878,457,32,3.0
2879,664,367,3.5
2880,518,590,2.0
2881,596,165,3.5
2882,596,380,3.0
2883,481,1580,4.0
2884,461,1,3.5
2885,130,1213,3.5
2886,607,736,3.5
2887,346,480,1.0
2888,608,50,5.0
2889,195,260,5.0
2890,665,4993,5.0
2891,481,1732,5.0
2892,312,1213,5.0
2893,111,377,3.5
2894,243,2858,4.0
2895,624,858,5.0
2896,529,1198,3.0
2897,19,1089,4.0
2898,598,539,2.0
2899,402,1265,4.5
2900,547,2571,3.5
2901,574,377,3.0
2902,213,1197,3.5
2903,111,39,4.5
2904,358,344,1.0
2905,105,778,4.0
2906,461,1196,5.0
2907,56,1210,2.0
2908,574,1682,3.5
2909,268,344,3.0
2910,78,588,3.5
2911,461,150,3.0
2912,608,1,4.0
2913,481,1240,3.5
2914,150,5349,2.5
2915,598,924,4.0
2916,111,2628,2.5
2917,311,733,2.5
2918,475,153,1.0
2919,380,316,4.0
2920,358,1210,5.0
2921,607,2959,4.5
2922,134,1197,4.0
2923,30,260,4.0
2924,95,2959,5.0
2925,547,778,4.0
2926,78,253,5.0
2927,580,595,3.0
2928,187,367,3.5
2929,105,2028,3.0
2930,119,595,4.0
2931,380,3114,5.0
2932,242,733,5.0
2933,30,380,4.0
2934,652,1197,4.0
2935,176,1196,4.5
2936,242,527,5.0
2937,19,588,3.0
2938,195,377,3.0
2939,461,595,4.5
2940,461,858,5.0
2941,88,595,3.5
2942,587,47,3.5
2943,88,733,3.0
2944,128,39,4.0
2945,402,1210,4.5
2946,380,380,3.0
2947,665,588,4.0
2948,475,2628,1.0
2949,605,2918,3.0
2950,461,231,3.0
2951,534,153,3.0
2952,461,2396,3.0
2953,607,150,4.0
2954,518,39,4.0
2955,56,1682,5.0
2956,56,318,4.0
2957,514,357,4.0
2958,468,780,2.0
2959,292,296,5.0
2960,15,1210,5.0
2961,119,1206,5.0
2962,105,3578,4.5
2963,187,1732,5.0
2964,608,1036,4.0
2965,605,780,4.0
2966,430,539,2.0
2967,577,32,4.5
2968,242,457,5.0
2969,463,1089,4.0
2970,439,1210,4.0
2971,574,7153,3.5
2972,580,1089,4.0
2973,23,253,3.5
2974,212,1221,5.0
2975,624,736,3.0
2976,312,260,2.0
2977,624,1291,4.0
2978,247,586,4.0
2979,23,593,4.5
2980,353,4306,3.5
2981,212,4886,4.0
2982,468,293,3.5
2983,607,590,2.5
2984,292,480,3.5
2985,268,2858,3.0
2986,382,1721,2.0
2987,285,2918,4.0
2988,128,3114,5.0
2989,17,1721,0.5
2990,547,4226,4.5
2991,243,1682,4.0
2992,268,4963,4.0
2993,596,5349,3.5
2994,463,318,5.0
2995,577,165,4.5
2996,654,2918,4.5
2997,608,32,4.0
2998,102,2918,4.0
2999,199,1617,5.0
3000,48,296,4.5
3001,268,4886,4.5
3002,407,527,4.0
3003,311,2396,4.0
3004,664,4993,4.0
3005,73,2959,5.0
3006,518,34,5.0
3007,353,3114,3.0
3008,30,34,4.0
3009,382,260,3.5
3010,199,293,4.5
3011,285,2997,5.0
3012,514,1291,3.0
3013,580,480,3.0
3014,577,260,4.5
3015,624,1265,4.0
3016,119,1213,4.0
3017,242,316,4.0
3018,119,1704,5.0
3019,407,4973,5.0
3020,481,1,4.0
3021,463,587,4.0
3022,165,344,4.0
3023,56,1206,4.0
3024,313,5349,4.5
3025,665,500,2.0
3026,509,541,4.0
3027,472,1580,5.0
3028,654,1213,4.0
3029,311,500,2.5
3030,353,1210,3.5
3031,285,733,3.0
3032,472,1073,5.0
3033,529,1073,4.0
3034,134,2959,4.0
3035,358,39,5.0
3036,575,1193,3.0
3037,430,380,5.0
3038,384,5952,4.5
3039,561,780,3.0
3040,472,2997,4.0
3041,387,608,5.0
3042,95,3578,5.0
3043,19,318,4.0
3044,88,1197,4.0
3045,480,4993,5.0
3046,15,296,5.0
3047,268,1721,2.5
3048,648,586,2.0
3049,574,539,3.0
3050,102,1240,4.0
3051,461,153,0.5
3052,587,1214,3.5
3053,605,1213,3.0
3054,48,541,4.0
3055,480,1097,4.0
3056,564,2028,5.0
3057,111,539,3.0
3058,134,4993,3.0
3059,220,2858,5.0
3060,382,150,3.0
3061,605,1265,3.0
3062,311,541,2.0
3063,353,150,2.0
3064,48,344,3.5
3065,452,357,4.0
3066,77,1265,4.0
3067,480,1923,5.0
3068,544,7153,4.0
3069,285,3793,4.0
3070,268,1682,4.0
3071,105,344,3.0
3072,176,4993,4.5
3073,48,924,4.5
3074,73,377,3.0
3075,212,39,2.0
3076,213,6377,2.5
3077,468,5349,2.5
3078,130,260,4.5
3079,77,597,2.5
3080,268,2997,2.5
3081,105,1213,4.5
3082,574,1097,4.0
3083,585,480,3.0
3084,77,2571,4.0
3085,73,34,2.5
3086,475,1721,3.0
3087,48,3114,3.5
3088,607,7153,4.5
3089,88,4963,4.5
3090,262,34,2.0
3091,78,2628,5.0
3092,111,648,3.5
3093,380,2959,5.0
3094,480,500,4.0
3095,452,1270,4.0
3096,311,3578,3.5
3097,654,593,4.5
3098,199,592,4.0
3099,384,480,3.5
3100,311,260,4.0
3101,468,1704,3.0
3102,95,1198,5.0
3103,452,318,5.0
3104,472,7153,2.0
3105,518,592,3.0
3106,388,110,5.0
3107,77,593,3.0
3108,292,858,4.5
3109,518,589,4.0
3110,509,592,2.0
3111,17,924,4.5
3112,472,588,3.0
3113,605,150,4.0
3114,648,344,3.0
3115,212,1193,2.5
3116,150,780,4.0
3117,537,1617,3.0
3118,665,2858,3.0
3119,624,1617,4.0
3120,463,1198,4.0
3121,262,1089,3.0
3122,380,318,4.0
3123,30,1270,5.0
3124,405,586,4.0
3125,232,587,4.0
3126,509,231,3.0
3127,268,1213,3.5
3128,56,8961,4.0
3129,285,592,4.0
3130,23,1197,5.0
3131,187,364,4.5
3132,268,736,3.0
3133,665,1206,3.0
3134,388,1193,5.0
3135,239,1210,5.0
3136,537,1200,2.0
3137,505,608,3.0
3138,575,1,3.0
3139,615,356,4.0
3140,624,3793,4.0
3141,187,318,5.0
3142,30,296,5.0
3143,607,110,4.5
3144,423,318,4.0
3145,268,356,5.0
3146,30,597,4.0
3147,195,1136,3.0
3148,561,2628,3.5
3149,23,1291,3.5
3150,56,480,4.0
3151,615,293,4.5
3152,78,34,3.5
3153,346,590,1.0
3154,111,364,3.5
3155,23,592,3.5
3156,134,2918,5.0
3157,213,34,1.5
3158,452,1206,3.0
3159,387,344,2.0
3160,130,1193,3.0
3161,534,597,3.0
3162,468,58559,3.0
3163,430,778,5.0
3164,463,110,5.0
3165,561,1073,4.0
3166,355,1265,4.0
3167,355,231,3.5
3168,472,1704,3.0
3169,88,780,3.5
3170,457,780,1.5
3171,452,1214,3.0
3172,294,1580,4.5
3173,243,153,2.0
3174,468,1198,3.5
3175,664,1036,4.0
3176,111,2396,4.0
3177,165,364,3.5
3178,509,34,3.0
3179,423,4993,3.0
3180,596,316,3.5
3181,457,2918,4.0
3182,514,150,4.0
3183,561,1197,4.5
3184,95,2716,5.0
3185,452,3793,1.0
3186,77,457,2.5
3187,77,8961,4.0
3188,187,1089,4.0
3189,187,1923,3.5
3190,664,858,4.0
3191,242,2571,5.0
3192,457,153,2.0
3193,212,2571,5.0
3194,439,541,3.0
3195,384,1240,4.0
3196,262,293,4.0
3197,268,1200,4.5
3198,268,1210,4.0
3199,624,58559,3.5
3200,430,2858,5.0
3201,130,4963,3.5
3202,355,380,3.5
3203,430,597,4.0
3204,468,2918,3.5
3205,242,34,4.0
3206,461,364,1.5
3207,353,3578,2.5
3208,130,500,3.5
3209,15,539,2.0
3210,430,5349,4.0
3211,509,527,5.0
3212,463,1200,4.0
3213,577,356,4.0
3214,402,1580,3.5
3215,355,500,2.0
3216,514,587,3.0
3217,544,58559,4.5
3218,242,1265,4.0
3219,243,593,5.0
3220,111,541,3.5
3221,294,6377,4.0
3222,407,3793,3.0
3223,19,586,3.0
3224,119,593,4.0
3225,157,1214,4.0
3226,213,380,2.0
3227,607,1214,4.0
3228,313,380,4.0
3229,199,589,5.0
3230,346,1200,4.0
3231,468,1200,3.0
3232,380,1721,3.0
3233,544,589,4.5
3234,481,1213,4.5
3235,574,367,3.0
3236,292,367,3.5
3237,77,2918,4.5
3238,654,1210,4.0
3239,73,1704,4.0
3240,514,541,5.0
3241,346,1580,3.5
3242,665,260,4.0
3243,23,1,3.0
3244,119,1097,4.0
3245,232,1214,5.0
3246,574,1732,4.5
3247,382,231,1.0
3248,346,260,5.0
3249,561,1270,4.0
3250,355,6539,4.0
3251,561,1210,4.5
3252,509,589,2.0
3253,78,1200,4.5
3254,580,1721,3.5
3255,387,357,3.0
3256,509,1704,5.0
3257,596,10,3.5
3258,311,1210,3.5
3259,19,590,3.0
3260,509,1200,4.0
3261,480,736,4.5
3262,461,1580,2.0
3263,312,527,5.0
3264,292,380,4.5
3265,130,597,3.0
3266,388,32,4.0
3267,353,344,3.0
3268,119,50,4.0
3269,587,4993,2.5
3270,212,4973,3.5
3271,102,1036,4.0
3272,19,380,3.0
3273,247,589,4.0
3274,430,47,5.0
3275,452,1721,1.0
3276,544,778,5.0
3277,312,588,3.0
3278,654,1097,5.0
3279,165,1,2.5
3280,187,4993,1.0
3281,88,608,3.5
3282,15,4226,5.0
3283,577,367,3.0
3284,514,1210,4.0
3285,605,924,1.0
3286,423,380,2.5
3287,119,1200,4.0
3288,461,110,4.0
3289,358,356,5.0
3290,48,1097,3.5
3291,306,357,4.0
3292,430,733,4.0
3293,312,2959,5.0
3294,312,318,4.0
3295,461,2628,1.5
3296,77,924,3.5
3297,380,592,4.5
3298,574,356,4.5
3299,457,480,2.5
3300,598,588,4.0
3301,457,2762,3.0
3302,652,780,5.0
3303,544,296,4.5
3304,312,858,4.0
3305,388,1617,4.5
3306,199,1265,4.0
3307,430,1,4.0
3308,73,7153,5.0
3309,355,165,3.0
3310,457,500,2.0
3311,509,1,3.0
3312,580,316,2.5
3313,564,595,4.0
3314,353,590,3.0
3315,518,1210,5.0
3316,472,1196,4.5
3317,468,597,2.5
3318,430,356,4.5
3319,382,1073,3.0
3320,268,1240,4.5
3321,380,253,4.0
3322,564,1136,4.0
3323,544,356,4.0
3324,452,1136,4.0
3325,580,1270,3.0
3326,431,4306,4.0
3327,346,6539,4.0
3328,514,608,5.0
3329,518,1197,5.0
3330,213,377,4.0
3331,243,4886,3.5
3332,460,4993,3.5
3333,561,2959,4.5
3334,430,587,4.0
3335,134,1721,3.0
3336,23,1721,5.0
3337,564,1210,3.0
3338,285,110,5.0
3339,358,2571,5.0
3340,56,2918,4.0
3341,346,1270,4.0
3342,312,1193,4.0
3343,387,1196,4.0
3344,299,1136,5.0
3345,388,1073,5.0
3346,505,356,4.0
3347,577,377,3.5
3348,212,8961,3.5
3349,294,590,3.0
3350,176,1,2.0
3351,311,1073,0.5
3352,15,1073,3.0
3353,439,780,3.0
3354,130,780,1.5
3355,268,587,3.0
3356,48,1732,3.5
3357,481,1221,5.0
3358,577,1196,5.0
3359,346,1721,1.0
3360,439,1200,4.0
3361,313,34,4.0
3362,292,2628,3.5
3363,242,1580,5.0
3364,481,1193,5.0
3365,134,587,3.5
3366,608,593,5.0
3367,311,1721,4.0
3368,285,1210,5.0
3369,294,1197,5.0
3370,564,1206,4.0
3371,119,377,2.0
3372,134,1,3.5
3373,243,780,1.5
3374,380,1221,4.0
3375,212,2997,4.0
3376,312,2858,5.0
3377,19,32,3.0
3378,119,457,3.0
3379,358,1197,5.0
3380,346,4963,4.0
3381,596,150,3.5
3382,56,586,4.0
3383,608,34,4.0
3384,514,1036,4.0
3385,518,1193,3.0
3386,213,595,3.0
3387,457,5349,1.5
3388,313,6377,4.5
3389,457,2716,3.0
3390,111,1923,3.5
3391,243,1193,4.0
3392,468,150,3.0
3393,73,589,3.0
3394,624,1704,4.0
3395,355,2959,5.0
3396,111,10,3.5
3397,654,733,4.0
3398,648,2571,1.5
3399,56,5952,4.0
3400,654,1923,4.5
3401,664,318,4.5
3402,430,150,4.0
3403,220,608,5.0
3404,624,500,4.0
3405,111,380,4.5
3406,577,2028,4.5
3407,654,1197,4.5
3408,30,527,5.0
3409,382,2918,2.0
3410,358,2918,4.0
3411,480,2959,3.5
3412,353,480,3.0
3413,195,1214,5.0
3414,587,1197,4.5
3415,73,588,5.0
3416,30,344,2.0
3417,380,541,4.0
3418,268,253,3.0
3419,78,589,5.0
3420,564,34,3.0
3421,605,608,3.0
3422,119,597,4.0
3423,294,3114,4.0
3424,580,356,3.5
3425,509,367,2.0
3426,346,1198,5.0
3427,313,4973,3.5
3428,654,858,4.5
3429,561,153,3.0
3430,509,500,3.0
3431,564,597,4.0
3432,212,1206,3.5
3433,407,377,4.0
3434,575,1197,5.0
3435,220,2396,3.0
3436,564,1732,5.0
3437,580,2396,3.5
3438,195,736,2.0
3439,299,1206,4.0
3440,268,1270,5.0
3441,574,2571,3.5
3442,15,1580,4.0
3443,30,541,4.0
3444,574,4993,4.0
3445,19,527,4.0
3446,346,344,3.5
3447,468,1097,3.5
3448,312,231,4.0
3449,575,1580,1.0
3450,15,58559,4.5
3451,598,1704,4.0
3452,165,8961,3.0
3453,460,2959,3.5
3454,19,1136,5.0
3455,547,50,4.0
3456,165,593,3.0
3457,518,480,5.0
3458,577,10,3.5
3459,463,5349,4.0
3460,665,457,3.0
3461,537,32,4.0
3462,19,1196,5.0
3463,247,780,4.0
3464,88,592,3.0
3465,402,858,2.5
3466,294,4993,4.0
3467,130,1196,5.0
3468,580,2997,2.5
3469,430,1291,4.0
3470,544,260,4.0
3471,514,231,2.0
3472,509,1206,4.0
3473,654,597,4.0
3474,427,4226,5.0
3475,461,4993,4.5
3476,220,588,3.0
3477,388,5349,4.0
3478,518,1073,5.0
3479,48,34,3.0
3480,134,1193,4.5
3481,607,296,5.0
3482,460,32,4.0
3483,509,586,3.0
3484,607,10,3.5
3485,460,4886,3.5
3486,608,1617,5.0
3487,596,318,5.0
3488,585,2858,4.0
3489,77,1721,2.0
3490,537,1291,4.0
3491,480,58559,4.0
3492,102,457,3.0
3493,30,858,5.0
3494,463,1291,3.0
3495,388,58559,4.0
3496,294,4886,4.5
3497,199,3578,4.0
3498,405,380,2.5
3499,388,590,5.0
3500,463,356,3.0
3501,358,539,3.0
3502,664,6539,4.0
3503,480,586,5.0
3504,577,648,3.5
3505,346,924,1.0
3506,452,110,4.0
3507,355,364,4.0
3508,187,780,4.0
3509,15,50,5.0
3510,463,50,5.0
3511,292,2396,4.5
3512,102,1214,4.0
3513,430,296,4.5
3514,17,4886,3.5
3515,355,1036,4.0
3516,346,367,3.0
3517,431,1197,5.0
3518,15,457,5.0
3519,56,356,4.0
3520,529,357,4.0
3521,423,1197,4.0
3522,574,2628,3.0
3523,212,2628,3.5
3524,176,1721,2.0
3525,529,260,4.0
3526,564,344,3.0
3527,475,4993,5.0
3528,105,589,3.5
3529,547,153,2.0
3530,480,539,3.5
3531,580,58559,5.0
3532,509,344,2.0
3533,73,367,2.0
3534,574,1221,4.5
3535,452,3114,3.0
3536,615,3578,4.5
3537,311,1214,2.0
3538,111,587,1.5
3539,472,364,4.0
3540,111,231,0.5
3541,472,380,2.0
3542,157,50,4.0
3543,564,1617,5.0
3544,534,648,4.0
3545,285,590,4.0
3546,285,1213,5.0
3547,157,733,3.0
3548,380,296,5.0
3549,213,608,2.0
3550,452,1682,4.0
3551,102,1617,5.0
3552,654,2628,3.5
3553,232,608,5.0
3554,624,1213,5.0
3555,306,2396,4.0
3556,292,1,4.0
3557,608,1291,4.0
3558,355,10,3.5
3559,294,7153,4.0
3560,580,1923,4.0
3561,355,778,4.5
3562,514,1193,5.0
3563,130,2716,4.0
3564,654,2997,4.0
3565,232,1265,4.0
3566,213,1291,3.0
3567,608,1089,4.0
3568,312,1240,5.0
3569,574,165,3.5
3570,353,2628,2.0
3571,452,480,5.0
3572,150,367,3.0
3573,17,608,3.5
3574,247,733,4.0
3575,176,364,3.0
3576,213,1200,3.0
3577,134,3793,4.5
3578,312,1073,3.0
3579,232,597,2.0
3580,439,2628,4.0
3581,544,1240,4.5
3582,232,1210,4.0
3583,358,367,3.0
3584,355,3114,3.0
3585,439,924,2.0
3586,654,1193,3.5
3587,312,1721,2.0
3588,311,736,4.5
3589,624,165,4.0
3590,232,733,4.0
3591,537,50,5.0
3592,311,780,4.5
3593,119,1721,3.0
3594,387,2858,5.0
3595,306,736,4.0
3596,78,778,4.5
3597,220,3793,2.0
3598,505,2571,3.0
3599,472,457,4.0
3600,452,344,1.0
3601,15,2762,1.0
3602,157,5952,3.5
3603,615,1198,4.0
3604,585,1197,4.0
3605,212,2396,3.5
3606,232,780,3.0
3607,402,6377,3.5
3608,509,593,4.0
3609,596,356,5.0
3610,564,500,5.0
3611,292,1580,3.5
3612,130,6539,4.5
3613,461,589,5.0
3614,461,357,2.0
3615,580,589,4.5
3616,605,3793,2.0
3617,648,4973,4.0
3618,88,5952,3.5
3619,220,1,2.0
3620,247,1265,4.0
3621,596,4226,5.0
3622,128,1721,5.0
3623,457,592,2.5
3624,247,10,4.0
3625,157,34,1.0
3626,220,34,4.0
3627,150,590,3.0
3628,460,357,5.0
3629,587,150,4.5
3630,457,736,2.0
3631,439,2918,4.0
3632,480,1,5.0
3633,199,527,4.5
3634,452,293,3.0
3635,472,6539,3.5
3636,461,3793,2.0
3637,299,4973,3.0
3638,130,1240,4.0
3639,457,778,4.0
3640,15,592,4.0
3641,195,380,3.0
3642,607,733,4.0
3643,654,590,4.5
3644,88,7153,3.5
3645,575,1073,4.0
3646,78,50,5.0
3647,547,1682,4.5
3648,580,32,4.5
3649,598,1682,4.0
3650,294,457,3.5
3651,242,357,4.0
3652,402,58559,3.5
3653,268,2628,2.0
3654,431,260,5.0
3655,312,733,3.0
3656,268,318,3.5
3657,15,150,3.0
3658,382,4306,4.0
3659,311,597,5.0
3660,17,736,2.5
3661,475,6539,3.5
3662,23,778,4.5
3663,105,597,3.5
3664,105,50,4.5
3665,77,1923,2.0
3666,262,1923,2.5
3667,468,587,2.5
3668,56,1704,5.0
3669,73,110,4.0
3670,472,2028,3.0
3671,48,4993,4.5
3672,564,778,4.0
3673,243,260,5.0
3674,509,380,2.0
3675,457,586,2.5
3676,268,2762,3.5
3677,299,592,4.0
3678,306,39,5.0
3679,262,110,3.0
3680,313,377,3.5
3681,306,1197,4.0
3682,564,589,5.0
3683,165,587,3.0
3684,480,150,4.5
3685,77,588,3.5
3686,355,1089,4.5
3687,402,7153,4.0
3688,514,1,4.0
3689,664,1213,4.0
3690,481,3578,4.0
3691,596,1221,5.0
3692,544,4973,3.5
3693,505,1291,3.5
3694,353,593,3.5
3695,480,47,4.0
3696,427,2997,4.0
3697,388,733,4.0
3698,19,608,5.0
3699,195,541,3.0
3700,596,1210,3.5
3701,312,2571,4.0
3702,268,1923,4.0
3703,575,924,2.0
3704,547,357,4.5
3705,105,1200,3.5
3706,88,588,3.0
3707,468,500,2.5
3708,150,733,3.5
3709,547,1213,5.0
3710,537,608,3.0
3711,480,2762,4.5
3712,430,1265,5.0
3713,346,7153,1.0
3714,564,592,4.0
3715,346,527,1.0
3716,213,39,2.0
3717,564,457,4.0
3718,285,589,3.0
3719,430,480,4.0
3720,285,1214,2.0
3721,239,539,3.0
3722,580,592,3.5
3723,431,5349,4.0
3724,407,296,5.0
3725,518,1136,4.0
3726,480,5952,5.0
